participant_type,participant_id,model_name,encoding_type,maze_size,maze_shape,maze_file,timestamp,json_file,solve_success,solve_moves,solve_time,recognize_success,recognized_shape,generate_success,generate_shape,edit_distance,trial_num
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,True,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,True,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_1.npy,,,False,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,True,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,cross,5x5_cross_0.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_4.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,13.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,12.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,10.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,11.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,9.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,,,,,,8.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,5.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,4.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,6.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,7.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,3.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,,2.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,0.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,1.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,20.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,21.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,23.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,22.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,26.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,27.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,25.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,19.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,18.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_2.npy,,,True,,,False,,False,,,24.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,29.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,15.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,14.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,28.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,16.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,17.0
llm,llama-3.1_coord_list,llama-3.1,coord_list,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,,13.0
